CODIGO REFERENCIA;CODIGO TALLA;NOMBRE REFERNCIA;REFERNCIA;TALLA;CANTIDAD
303;129;UNIFORME LIGA ADULTO;ULA0001;VERDE CLARO;1537
303;130;UNIFORME LIGA ADULTO;ULA0001;BLANCO;1538
303;131;UNIFORME LIGA ADULTO;ULA0001;BL X AMA;1539
303;132;UNIFORME LIGA ADULTO;ULA0001;BL X VER CLA;1540
306;1;REPRODUCTOR MP3 2 GB;RMP0004;N/A;1541
306;2;REPRODUCTOR MP3 2 GB;RMP0004;S;1542
306;3;REPRODUCTOR MP3 2 GB;RMP0004;M;1543
306;4;REPRODUCTOR MP3 2 GB;RMP0004;L;1544
306;5;REPRODUCTOR MP3 2 GB;RMP0004;XL;1545
306;6;REPRODUCTOR MP3 2 GB;RMP0004;10;1546
306;7;REPRODUCTOR MP3 2 GB;RMP0004;12;1547
306;8;REPRODUCTOR MP3 2 GB;RMP0004;14;1548
306;9;REPRODUCTOR MP3 2 GB;RMP0004;16;1549
306;10;REPRODUCTOR MP3 2 GB;RMP0004;18;1550
306;11;REPRODUCTOR MP3 2 GB;RMP0004;AMARILLO;1551
306;12;REPRODUCTOR MP3 2 GB;RMP0004;AZUL REY;1552
306;13;REPRODUCTOR MP3 2 GB;RMP0004;ROJO;1553
306;14;REPRODUCTOR MP3 2 GB;RMP0004;NARANJA;1554
306;15;REPRODUCTOR MP3 2 GB;RMP0004;VERDE;1555
306;16;REPRODUCTOR MP3 2 GB;RMP0004;BL X VER;1556
306;17;REPRODUCTOR MP3 2 GB;RMP0004;BL X AZU;1557
306;18;REPRODUCTOR MP3 2 GB;RMP0004;BL X NEG;1558
306;19;REPRODUCTOR MP3 2 GB;RMP0004;BL X ROJ;1559
306;20;REPRODUCTOR MP3 2 GB;RMP0004;AZUL OSCURO;1560
306;21;REPRODUCTOR MP3 2 GB;RMP0004;NEGRA;1561
306;129;REPRODUCTOR MP3 2 GB;RMP0004;VERDE CLARO;1562
306;130;REPRODUCTOR MP3 2 GB;RMP0004;BLANCO;1563
306;131;REPRODUCTOR MP3 2 GB;RMP0004;BL X AMA;1564
306;132;REPRODUCTOR MP3 2 GB;RMP0004;BL X VER CLA;1565
307;1;CAMISETA POLO T/LAC.;CAP0002;N/A;1566
307;2;CAMISETA POLO T/LAC.;CAP0002;S;1567
307;3;CAMISETA POLO T/LAC.;CAP0002;M;1568
307;4;CAMISETA POLO T/LAC.;CAP0002;L;1569
307;5;CAMISETA POLO T/LAC.;CAP0002;XL;1570
307;6;CAMISETA POLO T/LAC.;CAP0002;10;1571
307;7;CAMISETA POLO T/LAC.;CAP0002;12;1572
307;8;CAMISETA POLO T/LAC.;CAP0002;14;1573
307;9;CAMISETA POLO T/LAC.;CAP0002;16;1574
307;10;CAMISETA POLO T/LAC.;CAP0002;18;1575
307;11;CAMISETA POLO T/LAC.;CAP0002;AMARILLO;1576
307;12;CAMISETA POLO T/LAC.;CAP0002;AZUL REY;1577
307;13;CAMISETA POLO T/LAC.;CAP0002;ROJO;1578
307;14;CAMISETA POLO T/LAC.;CAP0002;NARANJA;1579
307;15;CAMISETA POLO T/LAC.;CAP0002;VERDE;1580
307;16;CAMISETA POLO T/LAC.;CAP0002;BL X VER;1581
307;17;CAMISETA POLO T/LAC.;CAP0002;BL X AZU;1582
307;18;CAMISETA POLO T/LAC.;CAP0002;BL X NEG;1583
307;19;CAMISETA POLO T/LAC.;CAP0002;BL X ROJ;1584
307;20;CAMISETA POLO T/LAC.;CAP0002;AZUL OSCURO;1585
307;21;CAMISETA POLO T/LAC.;CAP0002;NEGRA;1586
307;129;CAMISETA POLO T/LAC.;CAP0002;VERDE CLARO;1587
307;130;CAMISETA POLO T/LAC.;CAP0002;BLANCO;1588
307;131;CAMISETA POLO T/LAC.;CAP0002;BL X AMA;1589
307;132;CAMISETA POLO T/LAC.;CAP0002;BL X VER CLA;1590
315;1;CANILLERAS;CAN0001;N/A;1591
315;2;CANILLERAS;CAN0001;S;1592
315;3;CANILLERAS;CAN0001;M;1593
315;4;CANILLERAS;CAN0001;L;1594
315;5;CANILLERAS;CAN0001;XL;1595
315;6;CANILLERAS;CAN0001;10;1596
315;7;CANILLERAS;CAN0001;12;1597
315;8;CANILLERAS;CAN0001;14;1598
315;9;CANILLERAS;CAN0001;16;1599
315;10;CANILLERAS;CAN0001;18;1600
315;11;CANILLERAS;CAN0001;AMARILLO;1601
315;12;CANILLERAS;CAN0001;AZUL REY;1602
315;13;CANILLERAS;CAN0001;ROJO;1603
315;14;CANILLERAS;CAN0001;NARANJA;1604
315;15;CANILLERAS;CAN0001;VERDE;1605
315;16;CANILLERAS;CAN0001;BL X VER;1606
315;17;CANILLERAS;CAN0001;BL X AZU;1607
315;18;CANILLERAS;CAN0001;BL X NEG;1608
315;19;CANILLERAS;CAN0001;BL X ROJ;1609
315;20;CANILLERAS;CAN0001;AZUL OSCURO;1610
315;21;CANILLERAS;CAN0001;NEGRA;1611
315;129;CANILLERAS;CAN0001;VERDE CLARO;1612
315;130;CANILLERAS;CAN0001;BLANCO;1613
315;131;CANILLERAS;CAN0001;BL X AMA;1614
315;132;CANILLERAS;CAN0001;BL X VER CLA;1615
321;1;CAMISETA FUTBOL LOCAL;CEL0001;N/A;1616
321;2;CAMISETA FUTBOL LOCAL;CEL0001;S;1617
321;3;CAMISETA FUTBOL LOCAL;CEL0001;M;1618
321;4;CAMISETA FUTBOL LOCAL;CEL0001;L;1619
321;5;CAMISETA FUTBOL LOCAL;CEL0001;XL;1620
321;6;CAMISETA FUTBOL LOCAL;CEL0001;10;1621
321;7;CAMISETA FUTBOL LOCAL;CEL0001;12;1622
321;8;CAMISETA FUTBOL LOCAL;CEL0001;14;1623
321;9;CAMISETA FUTBOL LOCAL;CEL0001;16;1624
321;10;CAMISETA FUTBOL LOCAL;CEL0001;18;1625
321;11;CAMISETA FUTBOL LOCAL;CEL0001;AMARILLO;1626
321;12;CAMISETA FUTBOL LOCAL;CEL0001;AZUL REY;1627
321;13;CAMISETA FUTBOL LOCAL;CEL0001;ROJO;1628
321;14;CAMISETA FUTBOL LOCAL;CEL0001;NARANJA;1629
321;15;CAMISETA FUTBOL LOCAL;CEL0001;VERDE;1630
321;16;CAMISETA FUTBOL LOCAL;CEL0001;BL X VER;1631
321;17;CAMISETA FUTBOL LOCAL;CEL0001;BL X AZU;1632
321;18;CAMISETA FUTBOL LOCAL;CEL0001;BL X NEG;1633
321;19;CAMISETA FUTBOL LOCAL;CEL0001;BL X ROJ;1634
321;20;CAMISETA FUTBOL LOCAL;CEL0001;AZUL OSCURO;1635
321;21;CAMISETA FUTBOL LOCAL;CEL0001;NEGRA;1636
321;129;CAMISETA FUTBOL LOCAL;CEL0001;VERDE CLARO;1637
321;130;CAMISETA FUTBOL LOCAL;CEL0001;BLANCO;1638
321;131;CAMISETA FUTBOL LOCAL;CEL0001;BL X AMA;1639
321;132;CAMISETA FUTBOL LOCAL;CEL0001;BL X VER CLA;1640
322;1;UNIFORME NINO LOCAL;UNL0001;N/A;1641
322;2;UNIFORME NINO LOCAL;UNL0001;S;1642
322;3;UNIFORME NINO LOCAL;UNL0001;M;1643
322;4;UNIFORME NINO LOCAL;UNL0001;L;1644
322;5;UNIFORME NINO LOCAL;UNL0001;XL;1645
322;6;UNIFORME NINO LOCAL;UNL0001;10;1646
322;7;UNIFORME NINO LOCAL;UNL0001;12;1647
322;8;UNIFORME NINO LOCAL;UNL0001;14;1648
322;9;UNIFORME NINO LOCAL;UNL0001;16;1649
322;10;UNIFORME NINO LOCAL;UNL0001;18;1650
322;11;UNIFORME NINO LOCAL;UNL0001;AMARILLO;1651
322;12;UNIFORME NINO LOCAL;UNL0001;AZUL REY;1652
322;13;UNIFORME NINO LOCAL;UNL0001;ROJO;1653
322;14;UNIFORME NINO LOCAL;UNL0001;NARANJA;1654
322;15;UNIFORME NINO LOCAL;UNL0001;VERDE;1655
322;16;UNIFORME NINO LOCAL;UNL0001;BL X VER;1656
322;17;UNIFORME NINO LOCAL;UNL0001;BL X AZU;1657
322;18;UNIFORME NINO LOCAL;UNL0001;BL X NEG;1658
322;19;UNIFORME NINO LOCAL;UNL0001;BL X ROJ;1659
322;20;UNIFORME NINO LOCAL;UNL0001;AZUL OSCURO;1660
322;21;UNIFORME NINO LOCAL;UNL0001;NEGRA;1661
322;129;UNIFORME NINO LOCAL;UNL0001;VERDE CLARO;1662
322;130;UNIFORME NINO LOCAL;UNL0001;BLANCO;1663
322;131;UNIFORME NINO LOCAL;UNL0001;BL X AMA;1664
322;132;UNIFORME NINO LOCAL;UNL0001;BL X VER CLA;1665
323;1;CAMISA FORMAL PROMOCION;CAF0002;N/A;1666
323;2;CAMISA FORMAL PROMOCION;CAF0002;S;1667
323;3;CAMISA FORMAL PROMOCION;CAF0002;M;1668
323;4;CAMISA FORMAL PROMOCION;CAF0002;L;1669
323;5;CAMISA FORMAL PROMOCION;CAF0002;XL;1670
323;6;CAMISA FORMAL PROMOCION;CAF0002;10;1671
323;7;CAMISA FORMAL PROMOCION;CAF0002;12;1672
323;8;CAMISA FORMAL PROMOCION;CAF0002;14;1673
323;9;CAMISA FORMAL PROMOCION;CAF0002;16;1674
323;10;CAMISA FORMAL PROMOCION;CAF0002;18;1675
323;11;CAMISA FORMAL PROMOCION;CAF0002;AMARILLO;1676
323;12;CAMISA FORMAL PROMOCION;CAF0002;AZUL REY;1677
323;13;CAMISA FORMAL PROMOCION;CAF0002;ROJO;1678
323;14;CAMISA FORMAL PROMOCION;CAF0002;NARANJA;1679
323;15;CAMISA FORMAL PROMOCION;CAF0002;VERDE;1680
323;16;CAMISA FORMAL PROMOCION;CAF0002;BL X VER;1681
323;17;CAMISA FORMAL PROMOCION;CAF0002;BL X AZU;1682
323;18;CAMISA FORMAL PROMOCION;CAF0002;BL X NEG;1683
323;19;CAMISA FORMAL PROMOCION;CAF0002;BL X ROJ;1684
323;20;CAMISA FORMAL PROMOCION;CAF0002;AZUL OSCURO;1685
323;21;CAMISA FORMAL PROMOCION;CAF0002;NEGRA;1686
323;129;CAMISA FORMAL PROMOCION;CAF0002;VERDE CLARO;1687
323;130;CAMISA FORMAL PROMOCION;CAF0002;BLANCO;1688
323;131;CAMISA FORMAL PROMOCION;CAF0002;BL X AMA;1689
323;132;CAMISA FORMAL PROMOCION;CAF0002;BL X VER CLA;1690
324;1;UNIFORME LOCAL PROMOCION NINO;UNL0002;N/A;1691
324;2;UNIFORME LOCAL PROMOCION NINO;UNL0002;S;1692
324;3;UNIFORME LOCAL PROMOCION NINO;UNL0002;M;1693
324;4;UNIFORME LOCAL PROMOCION NINO;UNL0002;L;1694
324;5;UNIFORME LOCAL PROMOCION NINO;UNL0002;XL;1695
324;6;UNIFORME LOCAL PROMOCION NINO;UNL0002;10;1696
324;7;UNIFORME LOCAL PROMOCION NINO;UNL0002;12;1697
324;8;UNIFORME LOCAL PROMOCION NINO;UNL0002;14;1698
324;9;UNIFORME LOCAL PROMOCION NINO;UNL0002;16;1699
324;10;UNIFORME LOCAL PROMOCION NINO;UNL0002;18;1700
324;11;UNIFORME LOCAL PROMOCION NINO;UNL0002;AMARILLO;1701
324;12;UNIFORME LOCAL PROMOCION NINO;UNL0002;AZUL REY;1702
324;13;UNIFORME LOCAL PROMOCION NINO;UNL0002;ROJO;1703
324;14;UNIFORME LOCAL PROMOCION NINO;UNL0002;NARANJA;1704
324;15;UNIFORME LOCAL PROMOCION NINO;UNL0002;VERDE;1705
324;16;UNIFORME LOCAL PROMOCION NINO;UNL0002;BL X VER;1706
324;17;UNIFORME LOCAL PROMOCION NINO;UNL0002;BL X AZU;1707
324;18;UNIFORME LOCAL PROMOCION NINO;UNL0002;BL X NEG;1708
324;19;UNIFORME LOCAL PROMOCION NINO;UNL0002;BL X ROJ;1709
324;20;UNIFORME LOCAL PROMOCION NINO;UNL0002;AZUL OSCURO;1710
324;21;UNIFORME LOCAL PROMOCION NINO;UNL0002;NEGRA;1711
324;129;UNIFORME LOCAL PROMOCION NINO;UNL0002;VERDE CLARO;1712
324;130;UNIFORME LOCAL PROMOCION NINO;UNL0002;BLANCO;1713
324;131;UNIFORME LOCAL PROMOCION NINO;UNL0002;BL X AMA;1714
324;132;UNIFORME LOCAL PROMOCION NINO;UNL0002;BL X VER CLA;1715
325;1;UEFA REAL HOME;UEFA001;N/A;1716
325;2;UEFA REAL HOME;UEFA001;S;1717
325;3;UEFA REAL HOME;UEFA001;M;1718
325;4;UEFA REAL HOME;UEFA001;L;1719
325;5;UEFA REAL HOME;UEFA001;XL;1720
325;6;UEFA REAL HOME;UEFA001;10;1721
325;7;UEFA REAL HOME;UEFA001;12;1722
325;8;UEFA REAL HOME;UEFA001;14;1723
325;9;UEFA REAL HOME;UEFA001;16;1724
325;10;UEFA REAL HOME;UEFA001;18;1725
325;11;UEFA REAL HOME;UEFA001;AMARILLO;1726
325;12;UEFA REAL HOME;UEFA001;AZUL REY;1727
325;13;UEFA REAL HOME;UEFA001;ROJO;1728
325;14;UEFA REAL HOME;UEFA001;NARANJA;1729
325;15;UEFA REAL HOME;UEFA001;VERDE;1730
325;16;UEFA REAL HOME;UEFA001;BL X VER;1731
325;17;UEFA REAL HOME;UEFA001;BL X AZU;1732
325;18;UEFA REAL HOME;UEFA001;BL X NEG;1733
325;19;UEFA REAL HOME;UEFA001;BL X ROJ;1734
325;20;UEFA REAL HOME;UEFA001;AZUL OSCURO;1735
325;21;UEFA REAL HOME;UEFA001;NEGRA;1736
325;129;UEFA REAL HOME;UEFA001;VERDE CLARO;1737
325;130;UEFA REAL HOME;UEFA001;BLANCO;1738
325;131;UEFA REAL HOME;UEFA001;BL X AMA;1739
325;132;UEFA REAL HOME;UEFA001;BL X VER CLA;1740
326;1;UEFA REAL VISITOR;UEFA002;N/A;1741
326;2;UEFA REAL VISITOR;UEFA002;S;1742
326;3;UEFA REAL VISITOR;UEFA002;M;1743
326;4;UEFA REAL VISITOR;UEFA002;L;1744
326;5;UEFA REAL VISITOR;UEFA002;XL;1745
326;6;UEFA REAL VISITOR;UEFA002;10;1746
326;7;UEFA REAL VISITOR;UEFA002;12;1747
326;8;UEFA REAL VISITOR;UEFA002;14;1748
326;9;UEFA REAL VISITOR;UEFA002;16;1749
326;10;UEFA REAL VISITOR;UEFA002;18;1750
326;11;UEFA REAL VISITOR;UEFA002;AMARILLO;1751
326;12;UEFA REAL VISITOR;UEFA002;AZUL REY;1752
326;13;UEFA REAL VISITOR;UEFA002;ROJO;1753
326;14;UEFA REAL VISITOR;UEFA002;NARANJA;1754
326;15;UEFA REAL VISITOR;UEFA002;VERDE;1755
326;16;UEFA REAL VISITOR;UEFA002;BL X VER;1756
326;17;UEFA REAL VISITOR;UEFA002;BL X AZU;1757
326;18;UEFA REAL VISITOR;UEFA002;BL X NEG;1758
326;19;UEFA REAL VISITOR;UEFA002;BL X ROJ;1759
326;20;UEFA REAL VISITOR;UEFA002;AZUL OSCURO;1760
326;21;UEFA REAL VISITOR;UEFA002;NEGRA;1761
326;129;UEFA REAL VISITOR;UEFA002;VERDE CLARO;1762
326;130;UEFA REAL VISITOR;UEFA002;BLANCO;1763
326;131;UEFA REAL VISITOR;UEFA002;BL X AMA;1764
326;132;UEFA REAL VISITOR;UEFA002;BL X VER CLA;1765
327;1;UEFA BARZA HOME;UEFA003;N/A;1766
327;2;UEFA BARZA HOME;UEFA003;S;1767
327;3;UEFA BARZA HOME;UEFA003;M;1768
327;4;UEFA BARZA HOME;UEFA003;L;1769
327;5;UEFA BARZA HOME;UEFA003;XL;1770
327;6;UEFA BARZA HOME;UEFA003;10;1771
327;7;UEFA BARZA HOME;UEFA003;12;1772
327;8;UEFA BARZA HOME;UEFA003;14;1773
327;9;UEFA BARZA HOME;UEFA003;16;1774
327;10;UEFA BARZA HOME;UEFA003;18;1775
327;11;UEFA BARZA HOME;UEFA003;AMARILLO;1776
327;12;UEFA BARZA HOME;UEFA003;AZUL REY;1777
327;13;UEFA BARZA HOME;UEFA003;ROJO;1778
327;14;UEFA BARZA HOME;UEFA003;NARANJA;1779
327;15;UEFA BARZA HOME;UEFA003;VERDE;1780
327;16;UEFA BARZA HOME;UEFA003;BL X VER;1781
327;17;UEFA BARZA HOME;UEFA003;BL X AZU;1782
327;18;UEFA BARZA HOME;UEFA003;BL X NEG;1783
327;19;UEFA BARZA HOME;UEFA003;BL X ROJ;1784
327;20;UEFA BARZA HOME;UEFA003;AZUL OSCURO;1785
327;21;UEFA BARZA HOME;UEFA003;NEGRA;1786
327;129;UEFA BARZA HOME;UEFA003;VERDE CLARO;1787
327;130;UEFA BARZA HOME;UEFA003;BLANCO;1788
327;131;UEFA BARZA HOME;UEFA003;BL X AMA;1789
327;132;UEFA BARZA HOME;UEFA003;BL X VER CLA;1790
328;1;UEFA BARZA VISITOR;UEFA004;N/A;1791
328;2;UEFA BARZA VISITOR;UEFA004;S;1792
328;3;UEFA BARZA VISITOR;UEFA004;M;1793
328;4;UEFA BARZA VISITOR;UEFA004;L;1794
328;5;UEFA BARZA VISITOR;UEFA004;XL;1795
328;6;UEFA BARZA VISITOR;UEFA004;10;1796
328;7;UEFA BARZA VISITOR;UEFA004;12;1797
328;8;UEFA BARZA VISITOR;UEFA004;14;1798
328;9;UEFA BARZA VISITOR;UEFA004;16;1799
328;10;UEFA BARZA VISITOR;UEFA004;18;1800
328;11;UEFA BARZA VISITOR;UEFA004;AMARILLO;1801
328;12;UEFA BARZA VISITOR;UEFA004;AZUL REY;1802
328;13;UEFA BARZA VISITOR;UEFA004;ROJO;1803
328;14;UEFA BARZA VISITOR;UEFA004;NARANJA;1804
328;15;UEFA BARZA VISITOR;UEFA004;VERDE;1805
328;16;UEFA BARZA VISITOR;UEFA004;BL X VER;1806
328;17;UEFA BARZA VISITOR;UEFA004;BL X AZU;1807
328;18;UEFA BARZA VISITOR;UEFA004;BL X NEG;1808
328;19;UEFA BARZA VISITOR;UEFA004;BL X ROJ;1809
328;20;UEFA BARZA VISITOR;UEFA004;AZUL OSCURO;1810
328;21;UEFA BARZA VISITOR;UEFA004;NEGRA;1811
328;129;UEFA BARZA VISITOR;UEFA004;VERDE CLARO;1812
328;130;UEFA BARZA VISITOR;UEFA004;BLANCO;1813
328;131;UEFA BARZA VISITOR;UEFA004;BL X AMA;1814
328;132;UEFA BARZA VISITOR;UEFA004;BL X VER CLA;1815
329;1;UEFA MANCHESTER HOME;UEFA005;N/A;1816
329;2;UEFA MANCHESTER HOME;UEFA005;S;1817
329;3;UEFA MANCHESTER HOME;UEFA005;M;1818
329;4;UEFA MANCHESTER HOME;UEFA005;L;1819
329;5;UEFA MANCHESTER HOME;UEFA005;XL;1820
329;6;UEFA MANCHESTER HOME;UEFA005;10;1821
329;7;UEFA MANCHESTER HOME;UEFA005;12;1822
329;8;UEFA MANCHESTER HOME;UEFA005;14;1823
329;9;UEFA MANCHESTER HOME;UEFA005;16;1824
329;10;UEFA MANCHESTER HOME;UEFA005;18;1825
329;11;UEFA MANCHESTER HOME;UEFA005;AMARILLO;1826
329;12;UEFA MANCHESTER HOME;UEFA005;AZUL REY;1827
329;13;UEFA MANCHESTER HOME;UEFA005;ROJO;1828
329;14;UEFA MANCHESTER HOME;UEFA005;NARANJA;1829
329;15;UEFA MANCHESTER HOME;UEFA005;VERDE;1830
329;16;UEFA MANCHESTER HOME;UEFA005;BL X VER;1831
329;17;UEFA MANCHESTER HOME;UEFA005;BL X AZU;1832
329;18;UEFA MANCHESTER HOME;UEFA005;BL X NEG;1833
329;19;UEFA MANCHESTER HOME;UEFA005;BL X ROJ;1834
329;20;UEFA MANCHESTER HOME;UEFA005;AZUL OSCURO;1835
329;21;UEFA MANCHESTER HOME;UEFA005;NEGRA;1836
329;129;UEFA MANCHESTER HOME;UEFA005;VERDE CLARO;1837
329;130;UEFA MANCHESTER HOME;UEFA005;BLANCO;1838
329;131;UEFA MANCHESTER HOME;UEFA005;BL X AMA;1839
329;132;UEFA MANCHESTER HOME;UEFA005;BL X VER CLA;1840
330;1;UEFA MANCHESTER VISITOR;UEFA006;N/A;1841
330;2;UEFA MANCHESTER VISITOR;UEFA006;S;1842
330;3;UEFA MANCHESTER VISITOR;UEFA006;M;1843
330;4;UEFA MANCHESTER VISITOR;UEFA006;L;1844
330;5;UEFA MANCHESTER VISITOR;UEFA006;XL;1845
330;6;UEFA MANCHESTER VISITOR;UEFA006;10;1846
330;7;UEFA MANCHESTER VISITOR;UEFA006;12;1847
330;8;UEFA MANCHESTER VISITOR;UEFA006;14;1848
330;9;UEFA MANCHESTER VISITOR;UEFA006;16;1849
330;10;UEFA MANCHESTER VISITOR;UEFA006;18;1850
330;11;UEFA MANCHESTER VISITOR;UEFA006;AMARILLO;1851
330;12;UEFA MANCHESTER VISITOR;UEFA006;AZUL REY;1852
330;13;UEFA MANCHESTER VISITOR;UEFA006;ROJO;1853
330;14;UEFA MANCHESTER VISITOR;UEFA006;NARANJA;1854
330;15;UEFA MANCHESTER VISITOR;UEFA006;VERDE;1855
330;16;UEFA MANCHESTER VISITOR;UEFA006;BL X VER;1856
330;17;UEFA MANCHESTER VISITOR;UEFA006;BL X AZU;1857
330;18;UEFA MANCHESTER VISITOR;UEFA006;BL X NEG;1858
330;19;UEFA MANCHESTER VISITOR;UEFA006;BL X ROJ;1859
330;20;UEFA MANCHESTER VISITOR;UEFA006;AZUL OSCURO;1860
330;21;UEFA MANCHESTER VISITOR;UEFA006;NEGRA;1861
330;129;UEFA MANCHESTER VISITOR;UEFA006;VERDE CLARO;1862
330;130;UEFA MANCHESTER VISITOR;UEFA006;BLANCO;1863
330;131;UEFA MANCHESTER VISITOR;UEFA006;BL X AMA;1864
330;132;UEFA MANCHESTER VISITOR;UEFA006;BL X VER CLA;1865
331;1;UEFA ARSENAL HOME;UEFA007;N/A;1866
331;2;UEFA ARSENAL HOME;UEFA007;S;1867
331;3;UEFA ARSENAL HOME;UEFA007;M;1868
331;4;UEFA ARSENAL HOME;UEFA007;L;1869
331;5;UEFA ARSENAL HOME;UEFA007;XL;1870
331;6;UEFA ARSENAL HOME;UEFA007;10;1871
331;7;UEFA ARSENAL HOME;UEFA007;12;1872
331;8;UEFA ARSENAL HOME;UEFA007;14;1873
331;9;UEFA ARSENAL HOME;UEFA007;16;1874
331;10;UEFA ARSENAL HOME;UEFA007;18;1875
331;11;UEFA ARSENAL HOME;UEFA007;AMARILLO;1876
331;12;UEFA ARSENAL HOME;UEFA007;AZUL REY;1877
331;13;UEFA ARSENAL HOME;UEFA007;ROJO;1878
331;14;UEFA ARSENAL HOME;UEFA007;NARANJA;1879
331;15;UEFA ARSENAL HOME;UEFA007;VERDE;1880
331;16;UEFA ARSENAL HOME;UEFA007;BL X VER;1881
331;17;UEFA ARSENAL HOME;UEFA007;BL X AZU;1882
331;18;UEFA ARSENAL HOME;UEFA007;BL X NEG;1883
331;19;UEFA ARSENAL HOME;UEFA007;BL X ROJ;1884
331;20;UEFA ARSENAL HOME;UEFA007;AZUL OSCURO;1885
331;21;UEFA ARSENAL HOME;UEFA007;NEGRA;1886
331;129;UEFA ARSENAL HOME;UEFA007;VERDE CLARO;1887
331;130;UEFA ARSENAL HOME;UEFA007;BLANCO;1888
331;131;UEFA ARSENAL HOME;UEFA007;BL X AMA;1889
331;132;UEFA ARSENAL HOME;UEFA007;BL X VER CLA;1890
332;1;UEFA ARSENAL VISITOR;UEFA008;N/A;1891
332;2;UEFA ARSENAL VISITOR;UEFA008;S;1892
332;3;UEFA ARSENAL VISITOR;UEFA008;M;1893
332;4;UEFA ARSENAL VISITOR;UEFA008;L;1894
332;5;UEFA ARSENAL VISITOR;UEFA008;XL;1895
332;6;UEFA ARSENAL VISITOR;UEFA008;10;1896
332;7;UEFA ARSENAL VISITOR;UEFA008;12;1897
332;8;UEFA ARSENAL VISITOR;UEFA008;14;1898
332;9;UEFA ARSENAL VISITOR;UEFA008;16;1899
332;10;UEFA ARSENAL VISITOR;UEFA008;18;1900
332;11;UEFA ARSENAL VISITOR;UEFA008;AMARILLO;1901
332;12;UEFA ARSENAL VISITOR;UEFA008;AZUL REY;1902
332;13;UEFA ARSENAL VISITOR;UEFA008;ROJO;1903
332;14;UEFA ARSENAL VISITOR;UEFA008;NARANJA;1904
332;15;UEFA ARSENAL VISITOR;UEFA008;VERDE;1905
332;16;UEFA ARSENAL VISITOR;UEFA008;BL X VER;1906
332;17;UEFA ARSENAL VISITOR;UEFA008;BL X AZU;1907
332;18;UEFA ARSENAL VISITOR;UEFA008;BL X NEG;1908
332;19;UEFA ARSENAL VISITOR;UEFA008;BL X ROJ;1909
332;20;UEFA ARSENAL VISITOR;UEFA008;AZUL OSCURO;1910
332;21;UEFA ARSENAL VISITOR;UEFA008;NEGRA;1911
332;129;UEFA ARSENAL VISITOR;UEFA008;VERDE CLARO;1912
332;130;UEFA ARSENAL VISITOR;UEFA008;BLANCO;1913
332;131;UEFA ARSENAL VISITOR;UEFA008;BL X AMA;1914
332;132;UEFA ARSENAL VISITOR;UEFA008;BL X VER CLA;1915
333;1;UEFA LIVERPOOL HOME;UEFA009;N/A;1916
333;2;UEFA LIVERPOOL HOME;UEFA009;S;1917
333;3;UEFA LIVERPOOL HOME;UEFA009;M;1918
333;4;UEFA LIVERPOOL HOME;UEFA009;L;1919
333;5;UEFA LIVERPOOL HOME;UEFA009;XL;1920
333;6;UEFA LIVERPOOL HOME;UEFA009;10;1921
333;7;UEFA LIVERPOOL HOME;UEFA009;12;1922
333;8;UEFA LIVERPOOL HOME;UEFA009;14;1923
333;9;UEFA LIVERPOOL HOME;UEFA009;16;1924
333;10;UEFA LIVERPOOL HOME;UEFA009;18;1925
333;11;UEFA LIVERPOOL HOME;UEFA009;AMARILLO;1926
333;12;UEFA LIVERPOOL HOME;UEFA009;AZUL REY;1927
333;13;UEFA LIVERPOOL HOME;UEFA009;ROJO;1928
333;14;UEFA LIVERPOOL HOME;UEFA009;NARANJA;1929
333;15;UEFA LIVERPOOL HOME;UEFA009;VERDE;1930
333;16;UEFA LIVERPOOL HOME;UEFA009;BL X VER;1931
333;17;UEFA LIVERPOOL HOME;UEFA009;BL X AZU;1932
333;18;UEFA LIVERPOOL HOME;UEFA009;BL X NEG;1933
333;19;UEFA LIVERPOOL HOME;UEFA009;BL X ROJ;1934
333;20;UEFA LIVERPOOL HOME;UEFA009;AZUL OSCURO;1935
333;21;UEFA LIVERPOOL HOME;UEFA009;NEGRA;1936
333;129;UEFA LIVERPOOL HOME;UEFA009;VERDE CLARO;1937
333;130;UEFA LIVERPOOL HOME;UEFA009;BLANCO;1938
333;131;UEFA LIVERPOOL HOME;UEFA009;BL X AMA;1939
333;132;UEFA LIVERPOOL HOME;UEFA009;BL X VER CLA;1940
334;1;UEFA CHEALSE HOME;UEFA010;N/A;1941
334;2;UEFA CHEALSE HOME;UEFA010;S;1942
334;3;UEFA CHEALSE HOME;UEFA010;M;1943
334;4;UEFA CHEALSE HOME;UEFA010;L;1944
334;5;UEFA CHEALSE HOME;UEFA010;XL;1945
334;6;UEFA CHEALSE HOME;UEFA010;10;1946
334;7;UEFA CHEALSE HOME;UEFA010;12;1947
334;8;UEFA CHEALSE HOME;UEFA010;14;1948
334;9;UEFA CHEALSE HOME;UEFA010;16;1949
334;10;UEFA CHEALSE HOME;UEFA010;18;1950
334;11;UEFA CHEALSE HOME;UEFA010;AMARILLO;1951
334;12;UEFA CHEALSE HOME;UEFA010;AZUL REY;1952
334;13;UEFA CHEALSE HOME;UEFA010;ROJO;1953
334;14;UEFA CHEALSE HOME;UEFA010;NARANJA;1954
334;15;UEFA CHEALSE HOME;UEFA010;VERDE;1955
334;16;UEFA CHEALSE HOME;UEFA010;BL X VER;1956
